arm,snr0,retarded_age,fisher_information,sqrt_fisher,crlb,detectable
RESOLVED_PHYSICAL,10000.0,76.00038218551549,18951.392003062618,137.66405486931808,5.276657249443187e-05,True
RESOLVED_PHYSICAL,10000.0,80.00038218551549,14595.153341611505,120.81040245612753,6.851589542049897e-05,True
RESOLVED_PHYSICAL,10000.0,84.00038218551549,10801.073527325894,103.92821333654251,9.258338974085086e-05,True
RESOLVED_PHYSICAL,10000.0,88.00038218551549,7468.988083034188,86.42330752195376,0.00013388694544465814,True
RESOLVED_PHYSICAL,10000.0,92.00038218551549,4440.198722180128,66.63481614126454,0.0002252151452151678,True
RESOLVED_PHYSICAL,10000.0,96.00038218551549,1443.004152714656,37.986894486317986,0.0006929986986653829,True
RESOLVED_PHYSICAL,10000.0,100.00038218551549,405.7745013027956,20.14384524619854,0.0024644229659314732,True
RESOLVED_PHYSICAL,10000.0,104.00038218551549,135.44923730015947,11.638266077906943,0.007382839652200999,True
RESOLVED_PHYSICAL,10000.0,108.00038218551549,67.98520673506572,8.245314229007025,0.014709082284576116,True
RESOLVED_PHYSICAL,10000.0,112.00038218551549,30.12042600748443,5.4882079049070684,0.033200061637624796,True
RESOLVED_PHYSICAL,10000.0,116.00038218551549,7.157786024059985,2.6754038992383906,0.13970800421228402,True
RESOLVED_PHYSICAL,10000.0,120.00038218551549,2.3246296337090775,1.524673615469579,0.43017605277811233,True
RESOLVED_PHYSICAL,1000000.0,0.0003821855154910736,23025304573.699604,151740.91265607838,4.343047870655482e-11,True
RESOLVED_PHYSICAL,1000000.0,4.000382185515491,23973019730.732048,154832.2309169898,4.171356012851635e-11,True
RESOLVED_PHYSICAL,1000000.0,8.000382185515491,23596458630.827484,153611.38835004222,4.237924070070221e-11,True
RESOLVED_PHYSICAL,1000000.0,12.000382185515491,24267819134.45729,155781.31831017893,4.120683422187386e-11,True
RESOLVED_PHYSICAL,1000000.0,16.00038218551549,25643259840.04347,160135.12993732345,3.899660207936749e-11,True
RESOLVED_PHYSICAL,1000000.0,20.00038218551549,27250544463.731308,165077.3893170452,3.669651449830423e-11,True
RESOLVED_PHYSICAL,1000000.0,24.00038218551549,28922718008.88557,170066.80454717073,3.457489713424521e-11,True
RESOLVED_PHYSICAL,1000000.0,28.00038218551549,30152791841.26009,173645.59263413536,3.316442488193192e-11,True
RESOLVED_PHYSICAL,1000000.0,32.00038218551549,30737073640.57829,175319.91798018356,3.2534001502336445e-11,True
RESOLVED_PHYSICAL,1000000.0,36.00038218551549,29625619056.45061,172120.9431081837,3.375456891194523e-11,True
RESOLVED_PHYSICAL,1000000.0,40.00038218551549,25028897387.071472,158205.23817835955,3.995381756275624e-11,True
RESOLVED_PHYSICAL,1000000.0,44.00038218551549,19458629696.286987,139494.19233891778,5.13910802357689e-11,True
RESOLVED_PHYSICAL,1000000.0,48.00038218551549,14138976858.067852,118907.42978497119,7.072647547544356e-11,True
RESOLVED_PHYSICAL,1000000.0,52.00038218551549,9000673293.112068,94871.87830496489,1.1110279947226487e-10,True
