geometry,source_class,arm,retarded_age,lambda_max_per_snr2,lambda_min_per_snr2,log_information_volume_at_reference_snr
a000_i020,C528_S,SPATIAL_ONLY,12.0,0.458303067797423,1.2621765168895916e-05,219.15594951250915
a000_i020,C528_S,SPATIAL_ONLY,16.0,0.2895878847971515,2.512942825511889e-06,161.0925540811657
a000_i020,C528_S,SPATIAL_ONLY,20.0,0.053459401649710685,3.2777927759255245e-07,71.48525103728
a000_i020,C528_S,SPATIAL_ONLY,24.0,0.0009074348283960791,2.680909566779855e-09,9.202716890777907
a000_i020,C528_S,SPATIAL_ONLY,28.0,1.3508888531342822e-05,5.504700025303069e-13,0.19141345909507643
a000_i020,C528_S,SPATIAL_ONLY,32.0,5.957972021773988e-07,6.215370416032225e-18,0.006475002469663492
a000_i020,C528_S,SPATIAL_ONLY,36.0,8.656653766823613e-10,3.403650775973698e-24,9.078235796979766e-06
a000_i020,C528_S,SPATIAL_ONLY,40.0,3.636155324671816e-14,5.048517970818495e-32,3.793438860505823e-10
a000_i020,C528_S,SPATIAL_ONLY,44.0,4.367151307213409e-20,0.0,4.552925197589954e-16
a000_i020,C528_S,SPATIAL_ONLY,48.0,1.4984093655025675e-27,0.0,1.562009030497596e-23
a000_i020,C528_S,SPATIAL_ONLY,52.0,1.4686133206179742e-36,0.0,1.5309301391802532e-32
a000_i020,C528_S,SPATIAL_ONLY,56.0,4.111748485564298e-47,0.0,4.286213249289795e-43
a000_i020,C528_S,SPATIAL_ONLY,60.0,3.2884215396015066e-59,0.0,3.427951183499349e-55
a000_i020,C528_S,SPATIAL_ONLY,64.0,7.512600098830199e-73,0.0,7.831363892189233e-69
a000_i020,C528_S,SPATIAL_ONLY,68.0,4.9026952830612824e-88,0.0,5.110719347958807e-84
a000_i020,C528_S,SPATIAL_ONLY,72.0,9.139477611490093e-105,0.0,9.527270682921747e-101
a000_i020,C528_S,SPATIAL_ONLY,76.0,4.8668693441862266e-123,0.0,5.073373292074887e-119
a000_i020,C528_S,SPATIAL_ONLY,80.0,7.403206159638114e-143,0.0,7.717328276050483e-139
a000_i020,C528_S,SPATIAL_ONLY,84.0,3.2168576390774093e-164,0.0,3.353350681141712e-160
a000_i020,C528_S,SPATIAL_ONLY,88.0,3.992874702907932e-187,0.0,4.1622945765632556e-183
a000_i020,C528_S,SPATIAL_ONLY,92.0,1.4157330304257008e-211,0.0,1.4758033629531905e-207
a000_i020,C528_S,SPATIAL_ONLY,96.0,1.4339000811782997e-237,0.0,1.4947412516789762e-233
a000_i020,C528_S,SPATIAL_ONLY,100.0,4.14856841079846e-265,0.0,4.3245944542642625e-261
a000_i020,C528_S,SPATIAL_ONLY,104.0,3.428620874914891e-294,0.0,3.574099147753441e-290
a000_i020,C528_S,SPATIAL_ONLY,108.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,112.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,116.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,120.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,124.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,128.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,132.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,136.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,140.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,144.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,148.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,152.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,156.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,160.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,164.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,168.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,172.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,176.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,180.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,184.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,188.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,192.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,196.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,200.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,204.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,208.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,212.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,216.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,220.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,224.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,228.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,232.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,236.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,240.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,244.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,248.0,0.0,0.0,0.0
a000_i020,C528_S,SPATIAL_ONLY,252.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,0.0,0.47755178370234663,6.4054577870414786e-06,265.810527758662
a000_i020,C528_S,UNRESOLVED_IMAGE,4.0,0.4763469382487936,5.340485204873816e-06,259.29652153670884
a000_i020,C528_S,UNRESOLVED_IMAGE,8.0,0.47475510010072286,4.114377758837462e-07,241.23693472738924
a000_i020,C528_S,UNRESOLVED_IMAGE,12.0,0.4498937507871832,2.2370309168764085e-09,209.15146754292502
a000_i020,C528_S,UNRESOLVED_IMAGE,16.0,0.2843274064110177,5.840860579143867e-12,148.15930881037593
a000_i020,C528_S,UNRESOLVED_IMAGE,20.0,0.052536617890782206,1.1221006820259013e-14,63.8522403371289
a000_i020,C528_S,UNRESOLVED_IMAGE,24.0,0.0009144896879193424,1.1594635117758237e-13,14.185820138336936
a000_i020,C528_S,UNRESOLVED_IMAGE,28.0,0.000119702863866876,7.897647352360317e-12,7.0247677012029035
a000_i020,C528_S,UNRESOLVED_IMAGE,32.0,0.00010301768976206727,2.2070655658423584e-10,6.469816456339814
a000_i020,C528_S,UNRESOLVED_IMAGE,36.0,6.54166401280408e-05,9.968515971989938e-10,4.440567231706819
a000_i020,C528_S,UNRESOLVED_IMAGE,40.0,3.486203325125746e-05,2.1500015541876215e-10,2.707477499700422
a000_i020,C528_S,UNRESOLVED_IMAGE,44.0,2.4167768611569967e-05,1.5305577540720063e-10,1.69937725942951
a000_i020,C528_S,UNRESOLVED_IMAGE,48.0,1.8578761323424846e-05,1.1575607136511036e-10,1.1338280812552297
a000_i020,C528_S,UNRESOLVED_IMAGE,52.0,1.4788173214719811e-05,4.527566400748942e-12,0.8489634916511855
a000_i020,C528_S,UNRESOLVED_IMAGE,56.0,1.2127638930774422e-05,3.5400054403906934e-15,0.6586722283919921
a000_i020,C528_S,UNRESOLVED_IMAGE,60.0,1.0082465812636204e-05,7.991436402106602e-20,0.4901976203802491
a000_i020,C528_S,UNRESOLVED_IMAGE,64.0,5.435656793616826e-06,0.0,0.34567793701777627
a000_i020,C528_S,UNRESOLVED_IMAGE,68.0,3.0411548222065642e-06,0.0,0.22547339384016793
a000_i020,C528_S,UNRESOLVED_IMAGE,72.0,2.249512119754614e-06,0.0,0.1427234277330991
a000_i020,C528_S,UNRESOLVED_IMAGE,76.0,1.1527980278855487e-06,0.0,0.07439074254055657
a000_i020,C528_S,UNRESOLVED_IMAGE,80.0,6.732659439884288e-07,0.0,0.020610197208367095
a000_i020,C528_S,UNRESOLVED_IMAGE,84.0,1.812607051962653e-07,0.0,0.0031104791432190453
a000_i020,C528_S,UNRESOLVED_IMAGE,88.0,4.07444999913629e-09,0.0,0.00019879645519297172
a000_i020,C528_S,UNRESOLVED_IMAGE,92.0,1.8101592819566068e-09,0.0,9.959690388412704e-05
a000_i020,C528_S,UNRESOLVED_IMAGE,96.0,7.876873568709517e-10,0.0,3.463161512070648e-05
a000_i020,C528_S,UNRESOLVED_IMAGE,100.0,1.029138923011535e-10,0.0,2.87430681211024e-06
a000_i020,C528_S,UNRESOLVED_IMAGE,104.0,6.657651607233514e-13,0.0,1.5919871717486198e-08
a000_i020,C528_S,UNRESOLVED_IMAGE,108.0,1.3091028418908115e-16,0.0,2.9407310836027845e-12
a000_i020,C528_S,UNRESOLVED_IMAGE,112.0,7.486399838086627e-22,0.0,1.5957652247301476e-17
a000_i020,C528_S,UNRESOLVED_IMAGE,116.0,1.2346911050928108e-28,0.0,2.4949949928397778e-24
a000_i020,C528_S,UNRESOLVED_IMAGE,120.0,5.850526396309734e-37,0.0,1.1200584889398384e-32
a000_i020,C528_S,UNRESOLVED_IMAGE,124.0,7.948136527628578e-47,0.0,1.4426639443376343e-42
a000_i020,C528_S,UNRESOLVED_IMAGE,128.0,3.091937099370382e-58,0.0,5.33042035150858e-54
a000_i020,C528_S,UNRESOLVED_IMAGE,132.0,3.4416144823478824e-71,0.0,5.649238226651455e-67
a000_i020,C528_S,UNRESOLVED_IMAGE,136.0,1.0955979373478813e-85,0.0,1.7171582715876031e-81
a000_i020,C528_S,UNRESOLVED_IMAGE,140.0,9.971484696678253e-102,0.0,1.4968318229385298e-97
a000_i020,C528_S,UNRESOLVED_IMAGE,144.0,2.594143925142676e-119,0.0,3.741256770628514e-115
a000_i020,C528_S,UNRESOLVED_IMAGE,148.0,1.9288029127529683e-138,0.0,2.680858519527051e-134
a000_i020,C528_S,UNRESOLVED_IMAGE,152.0,4.098203634786482e-159,0.0,5.506357564144812e-155
a000_i020,C528_S,UNRESOLVED_IMAGE,156.0,2.488146563378385e-181,0.0,3.241197391185243e-177
a000_i020,C528_S,UNRESOLVED_IMAGE,160.0,4.31627068975505e-205,0.0,5.466503374007573e-201
a000_i020,C528_S,UNRESOLVED_IMAGE,164.0,2.1392986424525903e-230,0.0,2.6411146949797212e-226
a000_i020,C528_S,UNRESOLVED_IMAGE,168.0,3.0293428182292415e-257,0.0,3.65467207863337e-253
a000_i020,C528_S,UNRESOLVED_IMAGE,172.0,1.2255393599080061e-285,0.0,1.448118551149505e-281
a000_i020,C528_S,UNRESOLVED_IMAGE,176.0,1.416439433e-315,0.0,1.6427356937335e-311
a000_i020,C528_S,UNRESOLVED_IMAGE,180.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,184.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,188.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,192.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,196.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,200.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,204.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,208.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,212.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,216.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,220.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,224.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,228.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,232.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,236.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,240.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,244.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,248.0,0.0,0.0,0.0
a000_i020,C528_S,UNRESOLVED_IMAGE,252.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,0.0,0.48483664670619464,6.508834800431756e-06,266.6247378271661
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,4.0,0.48375967045926344,5.546207701803558e-06,263.35415467400384
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,8.0,0.48641488064020566,4.265827763672443e-07,273.8331657045696
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,12.0,0.6191316615329863,2.4187811153846066e-09,277.72253754511775
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,16.0,0.8251928786844523,7.61391595441344e-12,273.1408086334891
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,20.0,0.8703278685762394,1.2688899592688811e-12,272.41148853232716
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,24.0,0.9028606239999917,8.659745075926443e-10,286.0762799116321
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,28.0,0.9492619435798136,7.162114274774197e-08,318.7178282972711
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,32.0,1.1287336852370087,2.248746072916129e-06,337.04000079060114
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,36.0,1.1643584768923518,1.2127676856680622e-05,341.4870528458311
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,40.0,1.1205893459481666,3.6695535434610203e-05,349.8932291212094
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,44.0,1.0926337450833747,0.00018410116486277533,361.56777040476123
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,48.0,0.9237713289348629,0.0005260002921599057,363.53292695135224
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,52.0,0.5042379974821191,4.269754906296781e-05,328.0454515640029
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,56.0,0.27780968308795506,3.541132133142104e-08,269.7502643955971
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,60.0,0.18159991146159885,8.020903185092679e-13,223.59589562105234
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,64.0,0.11618735616404859,0.0,191.4298582201536
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,68.0,0.07570992832226915,0.0,163.9293625566827
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,72.0,0.05326570318097014,0.0,144.6243899686643
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,76.0,0.04302201397975048,0.0,125.94047174102262
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,80.0,0.03671096839662046,0.0,106.33151667618839
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,84.0,0.0298137172898516,0.0,91.68062040177621
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,88.0,0.02451617293869554,0.0,77.08309302014169
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,92.0,0.018797486543578615,0.0,58.82940737598483
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,96.0,0.008240353363102231,0.0,35.9523244058097
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,100.0,0.0011148102518300858,0.0,9.745070958186524
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,104.0,7.202254806748891e-06,0.0,0.16961411117697045
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,108.0,1.4148908833952923e-09,0.0,3.220876790745336e-05
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,112.0,8.089250178303062e-15,0.0,1.746613298357276e-10
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,116.0,1.3340923101058986e-21,0.0,2.7289316164772847e-17
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,120.0,6.321840473800632e-30,0.0,1.2242094615246377e-25
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,124.0,8.588925437092212e-40,0.0,1.575694213087401e-35
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,128.0,3.34138326053618e-51,0.0,5.817845255785573e-47
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,132.0,3.71942694454744e-64,0.0,6.16153932443753e-60
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,136.0,1.1840760319294524e-78,0.0,1.8716097672805573e-74
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,140.0,1.0777048814589137e-94,0.0,1.630394692484797e-90
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,144.0,2.8037766890234187e-112,0.0,4.0725178478508865e-108
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,148.0,2.0847056199609999e-131,0.0,2.9164706148874827e-127
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,152.0,4.429518746368947e-152,0.0,5.986872883441349e-148
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,156.0,2.6893293469211764e-174,0.0,3.522147753703908e-170
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,160.0,4.665313730043826e-198,0.0,5.937358193513604e-194
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,164.0,2.3123152718392134e-223,0.0,2.8672643814652456e-219
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,168.0,3.274363901936629e-250,0.0,3.965893193821478e-246
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,172.0,1.3246715697870668e-278,0.0,1.5708106683545338e-274
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,176.0,1.531020543372785e-308,0.0,1.7812670740911748e-304
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,180.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,184.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,188.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,192.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,196.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,200.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,204.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,208.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,212.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,216.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,220.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,224.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,228.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,232.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,236.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,240.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,244.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,248.0,0.0,0.0,0.0
a000_i020,C528_S,EQUALIZED_ORDER_SENSITIVITY,252.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,0.0,1.909130028208228,9.80135252567775e-06,389.8079955703618
a000_i020,C528_S,PAIRING_DESTROYED,4.0,1.6293929769507818,8.984446509969643e-06,381.8005702107881
a000_i020,C528_S,PAIRING_DESTROYED,8.0,1.2376028755449817,1.0778316757254286e-05,368.15852140314945
a000_i020,C528_S,PAIRING_DESTROYED,12.0,1.0283163077414068,1.533289415035085e-05,351.5306859290708
a000_i020,C528_S,PAIRING_DESTROYED,16.0,0.9093994400719991,1.4201400076586818e-05,319.5510798409832
a000_i020,C528_S,PAIRING_DESTROYED,20.0,0.31708648277336016,9.77611012014562e-06,246.0578501576384
a000_i020,C528_S,PAIRING_DESTROYED,24.0,0.07104170387227769,1.4631792033514838e-06,177.33064189627598
a000_i020,C528_S,PAIRING_DESTROYED,28.0,0.07285504208247023,1.3698659820320797e-06,171.89783858042153
a000_i020,C528_S,PAIRING_DESTROYED,32.0,0.06370304151723016,1.5310915951881169e-06,163.09866899412572
a000_i020,C528_S,PAIRING_DESTROYED,36.0,0.03775093392661581,1.320100585339354e-06,142.08298305897475
a000_i020,C528_S,PAIRING_DESTROYED,40.0,0.026253921828062715,5.021607432969598e-07,124.40558648882109
a000_i020,C528_S,PAIRING_DESTROYED,44.0,0.018539064388559793,4.118402006348068e-07,112.7564086998676
a000_i020,C528_S,PAIRING_DESTROYED,48.0,0.01902436305579497,3.1826586250236325e-07,104.02878904728634
a000_i020,C528_S,PAIRING_DESTROYED,52.0,0.017981468580262384,1.6492370262840306e-07,96.05107352931142
a000_i020,C528_S,PAIRING_DESTROYED,56.0,0.015608276710480467,7.242274261707718e-08,86.12502056632404
a000_i020,C528_S,PAIRING_DESTROYED,60.0,0.015143375679355652,2.125093440750675e-08,73.68817175692492
a000_i020,C528_S,PAIRING_DESTROYED,64.0,0.013287140116325796,8.180366003383675e-09,60.59301242808064
a000_i020,C528_S,PAIRING_DESTROYED,68.0,0.011110811247791345,1.8804116189301807e-09,48.21937415387913
a000_i020,C528_S,PAIRING_DESTROYED,72.0,0.0031225268594117462,2.407643754944225e-10,36.98001581788112
a000_i020,C528_S,PAIRING_DESTROYED,76.0,0.0026358346098195465,7.230694375869927e-11,24.980862057195033
a000_i020,C528_S,PAIRING_DESTROYED,80.0,0.0011318942539075433,4.125250308627471e-12,13.12902947507544
a000_i020,C528_S,PAIRING_DESTROYED,84.0,0.0002686783765683944,2.570123431543043e-14,7.628159973481907
a000_i020,C528_S,PAIRING_DESTROYED,88.0,0.00021889411486530273,6.975317905802326e-17,5.244140362332866
a000_i020,C528_S,PAIRING_DESTROYED,92.0,0.0001489476010708963,3.4953092307837365e-21,3.3413382924612147
a000_i020,C528_S,PAIRING_DESTROYED,96.0,0.00011577148274683941,0.0,1.4146476225458093
a000_i020,C528_S,PAIRING_DESTROYED,100.0,1.742450450879225e-05,0.0,0.20258344434511205
a000_i020,C528_S,PAIRING_DESTROYED,104.0,1.0660815578914847e-07,0.0,0.0012942266878759093
a000_i020,C528_S,PAIRING_DESTROYED,108.0,1.924565001494112e-11,0.0,2.3436073828012125e-07
a000_i020,C528_S,PAIRING_DESTROYED,112.0,9.95056735664993e-17,0.0,1.218740566330439e-12
a000_i020,C528_S,PAIRING_DESTROYED,116.0,1.4699427486184688e-23,0.0,1.8127865712752178e-19
a000_i020,C528_S,PAIRING_DESTROYED,120.0,6.203108754841996e-32,0.0,7.709813524691655e-28
a000_i020,C528_S,PAIRING_DESTROYED,124.0,7.477727703200813e-42,0.0,9.376241112052449e-38
a000_i020,C528_S,PAIRING_DESTROYED,128.0,2.5750303715514912e-53,0.0,3.260998102786656e-49
a000_i020,C528_S,PAIRING_DESTROYED,132.0,2.5330840197680264e-66,0.0,3.243886956206011e-62
a000_i020,C528_S,PAIRING_DESTROYED,136.0,7.11826280817324e-81,0.0,9.230731651982268e-77
a000_i020,C528_S,PAIRING_DESTROYED,140.0,5.71424699197264e-97,0.0,7.514995807944361e-93
a000_i020,C528_S,PAIRING_DESTROYED,144.0,1.3104152524279577e-114,0.0,1.7507150823919038e-110
a000_i020,C528_S,PAIRING_DESTROYED,148.0,8.584787779132863e-134,0.0,1.1672743719922919e-129
a000_i020,C528_S,PAIRING_DESTROYED,152.0,1.6066770786753422e-154,0.0,2.2278304237732163e-150
a000_i020,C528_S,PAIRING_DESTROYED,156.0,8.590464272162937e-177,0.0,1.217384297119032e-172
a000_i020,C528_S,PAIRING_DESTROYED,160.0,1.3122259377903257e-200,0.0,1.9050099066287794e-196
a000_i020,C528_S,PAIRING_DESTROYED,164.0,5.72698832451444e-226,0.0,8.538473031230406e-222
a000_i020,C528_S,PAIRING_DESTROYED,168.0,7.141716150391788e-253,0.0,1.096393957091439e-248
a000_i020,C528_S,PAIRING_DESTROYED,172.0,2.5450108320704454e-281,0.0,4.0340899073845443e-277
a000_i020,C528_S,PAIRING_DESTROYED,176.0,2.59223873059e-311,0.0,4.254058175312321e-307
a000_i020,C528_S,PAIRING_DESTROYED,180.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,184.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,188.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,192.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,196.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,200.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,204.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,208.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,212.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,216.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,220.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,224.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,228.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,232.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,236.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,240.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,244.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,248.0,0.0,0.0,0.0
a000_i020,C528_S,PAIRING_DESTROYED,252.0,0.0,0.0,0.0
a000_i020,C1056_ST,DIRECT_PHYSICAL,0.0,0.48483663957376527,6.508539115770431e-06,266.61963602279525
a000_i020,C1056_ST,DIRECT_PHYSICAL,4.0,0.48372503782291115,5.425438574950454e-06,260.0928268666309
a000_i020,C1056_ST,DIRECT_PHYSICAL,8.0,0.48211951765317124,4.1769456996963984e-07,241.9799260590619
a000_i020,C1056_ST,DIRECT_PHYSICAL,12.0,0.4569066515904333,2.2713967615747144e-09,209.78134589405525
a000_i020,C1056_ST,DIRECT_PHYSICAL,16.0,0.2887070016693839,5.9123777319843954e-12,148.4342794153324
a000_i020,C1056_ST,DIRECT_PHYSICAL,20.0,0.05331818507958517,7.361104694624853e-15,61.454890636787894
a000_i020,C1056_ST,DIRECT_PHYSICAL,24.0,0.0009041947337582407,2.9287757949416134e-18,8.190621253602863
a000_i020,C1056_ST,DIRECT_PHYSICAL,28.0,6.667282518127316e-07,1.4976875166325147e-22,0.016342569791497175
a000_i020,C1056_ST,DIRECT_PHYSICAL,32.0,1.6880304484372635e-11,7.457045656133894e-28,3.908983347529381e-07
a000_i020,C1056_ST,DIRECT_PHYSICAL,36.0,1.3443675821405378e-17,1.428657139629299e-35,2.955692550452809e-13
a000_i020,C1056_ST,DIRECT_PHYSICAL,40.0,3.2327598799841145e-25,1.5571263337145612e-42,7.164560616635399e-21
a000_i020,C1056_ST,DIRECT_PHYSICAL,44.0,4.1201526759848756e-32,2.0450774972072492e-52,4.2006545637569665e-28
